r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
0.5680166,-1.049602,-0.2081156,0.3398657,0.4077148,3.461823,
-0.6467022,0.007009506,0.5965471,1.408184,0.9796143,12.25475,
0.4379544,-0.3867388,-0.5503058,0.912478,0.5236816,7.443681,
0.1705948,-0.07122755,0.310564,4.164252,-0.1391602,6.387753,
0.1496803,-0.06628036,-0.1580358,2.73571,-0.1119995,3.942404,
0.1446858,-0.2045155,0.06158352,5.702894,-0.8703613,0.8530521,
0.144133,0.1500845,-0.3154039,4.488082,-0.9939575,-2.506557,
0.04604757,0.01422167,0.1492977,5.764813,-0.7009888,-3.082638,
-0.07387772,0.1580119,-0.1715779,2.711177,-0.3173828,-1.446099,
0.09533763,-0.221777,0.3314614,7.846594,-0.7693481,-2.995229,
0.003555417,0.00218153,0.1167417,9.452224,-0.7199097,-2.130647,
-0.1419179,0.1941323,-0.1142621,7.433863,0.4385376,1.218672,
-0.05134717,-0.1494169,0.5607367,15.59474,1.646423,4.430776,
-0.04770532,0.05557537,-0.2581477,11.93106,1.861877,4.349518,
-0.06820634,0.1194715,-0.3423572,7.20645,2.217712,4.433355,
0.07466003,0.09973049,-0.2733231,3.159695,1.176147,1.974716,
-0.06282777,0.07271767,0.04497766,5.154905,2.91687,3.255615,
0.07481128,0.00705719,-0.1058936,1.989384,1.556396,0.9803486,
0.02161115,0.02725124,-0.00680685,0.6694984,1.384583,-0.2852154,
0.04094467,0.1155615,-0.2120256,-2.853546,2.371216,-2.115507,
0.05582273,-0.006067753,-0.2469063,-5.410233,1.35376,-2.716408,
0.03962666,0.195682,-0.3983736,-11.54183,-3597.574,-4.733462,
-0.05162358,-0.1152635,0.2371788,-7.479343,0.7521341,-1.422939,
-0.01716986,0.002658367,-0.0318408,-7.847233,0.7569642,-1.295228,
-0.02261475,0.02590418,-0.0721097,-8.737173,0.6529215,-0.8131742,
-0.005042553,-0.02586842,-0.002741814,-8.800855,0.6717858,-0.7803679,
0.01061708,-0.107336,0.2634406,-5.126686,0.2671546,-0.5475855,
0.0352852,0.1852632,-0.546658,-13.57694,0.6284478,-1.475611,
0.2097666,0.3787756,-0.5814672,-18.74413,-0.7080579,-4.787245,
0.02147853,-0.3915668,0.1264215,-16.10802,-0.8856416,-4.599996,
0.3358014,-0.2154946,0.3876805,-9.883867,-2.2782,-6.355047,
-0.1960747,-0.1803875,0.4220366,3595.556,3598.422,-3.994298,
0.0525184,-0.2034187,-0.04767179,-2.779236,-2.213745,-5.46412,
0.2252683,-0.2972603,0.08853674,-3.309021,-3.299561,-8.118672,
-0.246466,0.08528233,0.4500628,-0.604248,-2.242126,-6.724591,
0.01379028,-0.08252859,0.1563907,-0.1449585,-2.305298,-7.298772,
0.3130529,-0.2717972,0.4277825,4.020081,-5.310059,-11.75766,
-0.2202708,0.2048016,0.06620884,-3595.101,-4.87915,-9.179991,
-0.2767332,0.2856016,-0.1213074,4.204159,-3.208618,3595.672,
-0.2220247,0.3029704,-0.1300693,4.257596,-1.810608,0.5358887,
-0.08754171,0.0500679,-0.1115203,3.252777,-0.9539795,1.257019,
-0.1835916,0.1016855,-0.01015663,4.113167,-0.08209229,-3596.22,
-0.001189113,0.03042221,-0.1457453,2.15058,0.4125977,2.803916,
-0.0627704,0.05377531,-0.07556677,1.40373,0.8691406,2.903492,
-0.2146333,0.514257,-0.284946,0.07953405,2.059326,5.158465,
-0.1078401,0.2429843,-0.08691549,-1.772834,2.479553,5.291903,
-0.1131363,-0.03944635,0.2063274,-2.218591,2.710266,5.812874,
0.2420541,-0.3166318,0.2476811,-2.403793,2.125549,4.523532,
0.1504935,-0.3054261,0.07994175,-1.584278,1.369324,2.91266,
-0.2387803,-0.1551151,0.2154708,-2.540121,2.902527,5.586586,
0.2764638,-0.2216697,-0.3325224,-1.423384,1.562805,3.000903,
-0.1558673,-0.1451969,0.2353549,-1.720743,3.242798,4.517832,
0.1217771,-0.05338192,0.03603697,-1.232086,2.761536,3.427324,
0.1123991,0.005018711,0.07872581,3.9042,1.123657,2.265368,
0.0381954,-0.1423836,0.01267195,3.838622,0.8868408,1.952982,
0.103049,0.1955748,0.068295,7.499751,-1.345215,2.071009,
0.04449785,0.06946325,-0.2230763,6.237667,-1.515503,1.456337,
-0.02089143,0.01039505,0.1724124,8.2537,-1.075439,2.270894,
0.006490946,-0.01198053,-0.0194788,7.794373,-0.9649658,2.146058,
0.001596659,-0.05182028,0.1752019,10.60874,-0.9780884,2.648716,
0.005251169,-0.03107786,0.05534887,11.36115,-0.8682251,2.739162,
-0.01025125,-0.1391053,0.4658222,19.16065,-0.1629639,2.463355,
-0.02220273,-0.004994869,-0.1042247,17.31905,0.1818848,2.038703,
0.03287569,0.2375841,-0.5661488,7.644157,0.3182983,0.9180164,
0.02653897,0.07171631,0.04519224,8.491821,0.9860229,0.9785271,
-0.02697334,0.07822514,-0.2413988,4.029312,0.8743286,0.8726549,
-0.03739446,0.05964041,-0.05404949,2.691011,1.275024,1.27759,
-0.02161413,-0.01270771,-0.01952648,2.092257,1.920776,1.631227,
0.0330478,-0.04374981,-0.1729012,-0.5165958,1.35376,0.8544922,
-0.008839369,0.06687641,-0.1657248,-2.905064,1.51947,0.8640289,
-0.03226325,0.2568007,-0.6757498,-12.22199,-3598.565,0.4809713,
-0.02474114,0.0323534,-0.1364589,-14.01533,1.224442,0.3434229,
0.1031771,-0.1328468,0.3996849,-8.171349,0.09332702,-0.2161169,
0.01829118,0.06263256,-0.2195239,-11.1958,-0.03740028,-0.3894997,
0.03362671,-0.1244903,0.4007459,-5.534058,-0.2849917,-0.3628445,
0.07455349,0.1908779,-0.6330967,-14.42804,-0.7193646,-0.9438992,
0.09215176,0.04249811,0.1070976,-12.15294,3598.669,-2.888975,
-0.09132326,-0.210011,0.4537821,-6.340165,-0.6860352,-1.508174,
0.5831704,0.9339213,-1.230836,-21.49961,-5.81604,-12.71926,
-0.06538555,-0.8367896,0.404954,-16.98245,-5.031433,-10.99555,
-0.3675558,-0.2649784,1.120257,3596.832,-2.112427,-3.452992,
0.337648,-0.3261328,-0.5251527,-6.606445,-4.315796,-7.097867,
-0.02341904,-0.1021624,0.3630519,-3.699951,-3.699341,-5.279675,
-0.3586765,0.2360463,0.2614617,-1.108704,-1.370544,-1.86008,
-0.2191897,0.1849532,0.0731349,0,0,0,
0,0,0,0,0,0,
